index,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type,CEC_hybrid
Power_One__PVI_3_6_OUTD_S_US_Z__208V_,208,25.595329,3600.0,3757.450928,310.0,-5.213146e-06,-3.335618e-06,0.000859,0.000536,0.1,480.0,12.120809,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_S_US_Z__240V_,240,22.814655,3600.0,3739.761475,340.0,-3.048336e-06,-1.8e-05,0.000483,0.001023,0.2,480.0,10.999298,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_S_US_Z__277V_,277,29.811159,3600.0,3724.187988,395.0,-3.752804e-06,-3.5e-05,-0.000141,0.000468,0.2,480.0,9.428324,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_S_US__208V_,208,25.595329,3600.0,3757.450928,310.0,-5.213146e-06,-3.335618e-06,0.000859,0.000536,0.1,480.0,12.120809,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_S_US__240V_,240,22.814655,3600.0,3739.761475,340.0,-3.048336e-06,-1.8e-05,0.000483,0.001023,0.2,480.0,10.999298,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_S_US__277V_,277,29.811159,3600.0,3724.187988,395.0,-3.752804e-06,-3.5e-05,-0.000141,0.000468,0.2,480.0,9.428324,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_US__208V_,208,25.595329,3600.0,3757.450928,310.0,-5.213146e-06,-3.335618e-06,0.000859,0.000536,0.1,480.0,12.120809,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_US__240V_,240,22.814655,3600.0,3739.761475,340.0,-3.048336e-06,-1.8e-05,0.000483,0.001023,0.2,480.0,10.999298,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_6_OUTD_US__277V_,277,29.811159,3600.0,3724.187988,395.0,-3.752804e-06,-3.5e-05,-0.000141,0.000468,0.2,480.0,9.428324,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_1_OUTD_x_US_y__208V_,208,25.385469,3300.0,3429.997803,310.0,-5.352061e-06,-5.206076e-06,0.002083,0.00038,0.1,416.0,11.064509,100.0,416.0,,Utility Interactive,
Power_One__PVI_3_8_1_OUTD_x_US_y__240V_,240,25.821579,3800.0,3936.60498,340.0,-3.864993e-06,-1.6e-05,0.001387,-0.000447,0.1,416.0,11.57825,100.0,416.0,,Utility Interactive,
Power_One__PVI_3_8_1_OUTD_x_US_y__277V_,277,26.303946,3800.0,3926.399658,362.0,-3.333786e-06,-2.4e-05,0.000781,-0.000565,0.1,416.0,10.846408,100.0,416.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_A__208V_,208,25.784565,3800.0,3972.822021,310.0,-4.867178e-06,-1.2e-05,0.001047,0.00026,1.14,480.0,12.815555,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_A__240V_,240,26.980518,3800.0,3950.148682,340.0,-3.287852e-06,-2.4e-05,0.000675,0.00051,1.14,480.0,11.618084,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_A__277V_,277,29.742764,3800.0,3931.927246,395.0,-2.82256e-06,-3.8e-05,1.9e-05,-2.2e-05,1.14,480.0,9.954246,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_Z_A__208V_,208,25.784565,3800.0,3972.822021,310.0,-4.867178e-06,-1.2e-05,0.001047,0.00026,1.14,480.0,12.815555,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_Z_A__240V_,240,26.980518,3800.0,3950.148682,340.0,-3.287852e-06,-2.4e-05,0.000675,0.00051,1.14,480.0,11.618084,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_Z_A__277V_,277,29.742764,3800.0,3931.927246,395.0,-2.82256e-06,-3.8e-05,1.9e-05,-2.2e-05,1.14,480.0,9.954246,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_Z__208V_,208,25.784565,3800.0,3972.822021,310.0,-4.867178e-06,-1.2e-05,0.001047,0.00026,1.14,480.0,12.815555,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_Z__240V_,240,26.980518,3800.0,3950.148682,340.0,-3.287852e-06,-2.4e-05,0.000675,0.00051,1.14,480.0,11.618084,100.0,480.0,3/5/2018,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US_Z__277V_,277,29.742764,3800.0,3931.927246,395.0,-2.82256e-06,-3.8e-05,1.9e-05,-2.2e-05,1.14,480.0,9.954246,100.0,480.0,3/5/2018,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US__208V_,208,25.784565,3800.0,3972.822021,310.0,-4.867178e-06,-1.2e-05,0.001047,0.00026,1.14,480.0,12.815555,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US__240V_,240,26.980518,3800.0,3950.148682,340.0,-3.287852e-06,-2.4e-05,0.000675,0.00051,1.14,480.0,11.618084,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_S_US__277V_,277,29.742764,3800.0,3931.927246,395.0,-2.82256e-06,-3.8e-05,1.9e-05,-2.2e-05,1.14,480.0,9.954246,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_US__208V_,208,25.784565,3800.0,3972.822021,310.0,-4.867178e-06,-1.2e-05,0.001047,0.00026,1.14,480.0,12.815555,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_US__240V_,240,26.980518,3800.0,3950.148682,340.0,-3.287852e-06,-2.4e-05,0.000675,0.00051,1.14,480.0,11.618084,100.0,480.0,,Utility Interactive,
Power_One__PVI_3_8_OUTD_US__277V_,277,29.742764,3800.0,3931.927246,395.0,-2.82256e-06,-3.8e-05,1.9e-05,-2.2e-05,1.14,480.0,9.954246,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_A__208V_,208,24.896217,4200.0,4393.708008,310.0,-4.917964e-06,-2.671777e-06,0.000779,0.000382,0.1,480.0,14.173252,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_A__240V_,240,27.794939,4200.0,4370.719727,340.0,-4.092441e-06,-2.3e-05,7.5e-05,-0.00031,0.2,480.0,12.855058,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_A__277V_,277,28.907328,4200.0,4346.996094,395.0,-3.259946e-06,-3.6e-05,-0.000323,1.1e-05,0.2,480.0,11.005053,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_Z_A__208V_,208,24.648075,4200.0,4393.078613,310.0,-4.83328e-06,-2.925412e-06,0.00063,0.000206,0.1,480.0,14.171221,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_Z_A__240V_,240,27.734528,4200.0,4369.962402,340.0,-4.059546e-06,-2.4e-05,-6.3e-05,-0.000598,0.2,480.0,12.852831,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_Z_A__277V_,277,29.07288,4200.0,4347.116211,395.0,-3.348308e-06,-3.4e-05,-0.000283,0.000289,0.2,480.0,11.005357,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_Z__208V_,208,24.648075,4200.0,4393.078613,310.0,-4.83328e-06,-2.925412e-06,0.00063,0.000206,0.1,480.0,14.171221,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_Z__240V_,240,27.734528,4200.0,4369.962402,340.0,-4.059546e-06,-2.4e-05,-6.3e-05,-0.000598,0.2,480.0,12.852831,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US_Z__277V_,277,29.07288,4200.0,4347.116211,395.0,-3.348308e-06,-3.4e-05,-0.000283,0.000289,0.2,480.0,11.005357,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US__208V_,208,24.896217,4200.0,4393.708008,310.0,-4.917964e-06,-2.671777e-06,0.000779,0.000382,0.1,480.0,14.173252,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US__240V_,240,27.794939,4200.0,4370.719727,340.0,-4.092441e-06,-2.3e-05,7.5e-05,-0.00031,0.2,480.0,12.855058,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_S_US__277V_,277,28.907328,4200.0,4346.996094,395.0,-3.259946e-06,-3.6e-05,-0.000323,1.1e-05,0.2,480.0,11.005053,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_US__208V_,208,24.896217,4200.0,4393.708008,310.0,-4.917964e-06,-2.671777e-06,0.000779,0.000382,0.1,480.0,14.173252,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_US__240V_,240,27.794939,4200.0,4370.719727,340.0,-4.092441e-06,-2.3e-05,7.5e-05,-0.00031,0.2,480.0,12.855058,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_2_OUTD_US__277V_,277,28.907328,4200.0,4346.996094,395.0,-3.259946e-06,-3.6e-05,-0.000323,1.1e-05,0.2,480.0,11.005053,100.0,480.0,,Utility Interactive,
Power_One__PVI_4_6_1_OUTD_x_US_y__208V_,208,24.316477,4600.0,4801.02002,310.0,-4.629899e-06,-2.8e-05,0.000934,-0.002094,0.1,416.0,15.487161,100.0,416.0,,Utility Interactive,
Power_One__PVI_4_6_1_OUTD_x_US_y__240V_,240,24.531116,4600.0,4772.678711,340.0,-3.314927e-06,-3.2e-05,0.000545,-0.002773,0.1,416.0,14.03729,100.0,416.0,,Utility Interactive,
Power_One__PVI_4_6_1_OUTD_x_US_y__277V_,277,25.312857,4600.0,4755.539551,360.0,-2.782363e-06,-3.4e-05,0.000128,-0.00247,0.1,416.0,13.209832,100.0,416.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_S_US_Z_A__208V_,208,30.859711,5000.0,5208.396484,310.0,-3.840839e-06,-3.235293e-06,0.00113,-0.000327,1.5,480.0,16.801279,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_S_US_Z_A__240V_,240,32.035774,5000.0,5190.294434,345.0,-3.548084e-06,-1e-05,0.000445,-0.000412,1.5,480.0,15.044332,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_S_US_Z_A__277V_,277,38.20557,5000.0,5162.4375,400.0,-2.69813e-06,-1.8e-05,0.000153,-0.000797,1.5,480.0,12.906094,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_S_US_Z__208V_,208,30.859711,5000.0,5208.396484,310.0,-3.840839e-06,-3.235293e-06,0.00113,-0.000327,1.5,480.0,16.801279,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_S_US_Z__240V_,240,32.035774,5000.0,5190.294434,345.0,-3.548084e-06,-1e-05,0.000445,-0.000412,1.5,480.0,15.044332,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_S_US_Z__277V_,277,38.20557,5000.0,5162.4375,400.0,-2.69813e-06,-1.8e-05,0.000153,-0.000797,1.5,480.0,12.906094,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_A__208V_,208,30.859711,5000.0,5208.396484,310.0,-3.840839e-06,-3.235293e-06,0.00113,-0.000327,1.5,480.0,16.801279,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_A__240V_,240,32.035774,5000.0,5190.294434,345.0,-3.548084e-06,-1e-05,0.000445,-0.000412,1.5,480.0,15.044332,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_A__277V_,277,38.20557,5000.0,5162.4375,400.0,-2.69813e-06,-1.8e-05,0.000153,-0.000797,1.5,480.0,12.906094,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_Z_A__208V_,208,30.859711,5000.0,5208.396484,310.0,-3.840839e-06,-3.235293e-06,0.00113,-0.000327,1.5,480.0,16.801279,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_Z_A__240V_,240,32.035774,5000.0,5190.294434,345.0,-3.548084e-06,-1e-05,0.000445,-0.000412,1.5,480.0,15.044332,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_Z_A__277V_,277,38.20557,5000.0,5162.4375,400.0,-2.69813e-06,-1.8e-05,0.000153,-0.000797,1.5,480.0,12.906094,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_Z__208V_,208,30.859711,5000.0,5208.396484,310.0,-3.840839e-06,-3.235293e-06,0.00113,-0.000327,1.5,480.0,16.801279,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_Z__240V_,240,32.035774,5000.0,5190.294434,345.0,-3.548084e-06,-1e-05,0.000445,-0.000412,1.5,480.0,15.044332,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US_Z__277V_,277,38.20557,5000.0,5162.4375,400.0,-2.69813e-06,-1.8e-05,0.000153,-0.000797,1.5,480.0,12.906094,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US__208V_,208,30.859711,5000.0,5208.396484,310.0,-3.840839e-06,-3.235293e-06,0.00113,-0.000327,1.5,480.0,16.801279,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US__240V_,240,32.035774,5000.0,5190.294434,345.0,-3.548084e-06,-1e-05,0.000445,-0.000412,1.5,480.0,15.044332,100.0,480.0,,Utility Interactive,
Power_One__PVI_5000_OUTD_US__277V_,277,38.20557,5000.0,5162.4375,400.0,-2.69813e-06,-1.8e-05,0.000153,-0.000797,1.5,480.0,12.906094,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_A__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_A__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_A__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_Z_A__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_Z_A__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_Z_A__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_Z__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_Z__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_S_US_Z__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_A__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_A__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_A__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_Z_A__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_Z_A__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_Z_A__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_Z__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_Z__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US_Z__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US__208V_,208,30.177542,6000.0,6267.335938,310.0,-3.604602e-06,-6.052393e-06,0.001075,-0.000453,1.8,480.0,20.217213,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US__240V_,240,29.691095,6000.0,6236.588867,345.0,-2.903347e-06,-1.3e-05,0.000347,-0.000753,1.8,480.0,18.077069,100.0,480.0,,Utility Interactive,
Power_One__PVI_6000_OUTD_US__277V_,277,35.356373,6000.0,6196.806641,400.0,-2.029357e-06,-2.4e-05,-4.5e-05,-0.001749,1.8,480.0,15.492017,100.0,480.0,,Utility Interactive,
Power_One__PVI_CENTRAL_100_US__208V_,208,764.526367,100000.0,105695.359375,370.0,-3.108694e-07,2e-05,0.001081,0.00012,47.0,480.0,285.663133,330.0,480.0,,Utility Interactive,
Power_One__PVI_CENTRAL_100_US__480V_,480,830.711914,100000.0,105669.851563,370.0,-3.493918e-07,2.2e-05,0.000719,-0.000142,50.0,480.0,285.594193,330.0,480.0,,Utility Interactive,
Power_One__PVI_CENTRAL_250_US__480V_,480,868.129822,250000.0,259210.765625,360.0,-9.003021e-08,3.7e-05,0.00363,-0.00025,105.3,480.0,720.029905,320.0,480.0,,Utility Interactive,
Power_One__PVI_CENTRAL_300_US__480V_,480,1000.15918,300000.0,311352.9375,360.0,-8.316595e-08,4.6e-05,0.001259,-0.001242,119.0,480.0,864.869271,320.0,480.0,,Utility Interactive,
Power_One__PVI_CENTRAL_50_US__208V_,208,435.559631,50000.0,52854.519531,370.0,-6.724997e-07,2.1e-05,0.000425,-0.000447,33.0,480.0,142.850053,330.0,480.0,,Utility Interactive,
Power_One__PVI_CENTRAL_50_US__480V_,480,453.716492,50000.0,52623.746094,370.0,-5.745175e-07,2e-05,0.000727,8.6e-05,41.0,480.0,142.226341,330.0,480.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S1A_480_A__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S1A_US_480__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S1B_480_A__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S1B_US_480__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S1_480_A__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S1_US_480__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S_480_A__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_20_0_TL_OUTD_S_US_480__480V_,480,88.916023,20000.0,20460.666016,700.0,-3.986113e-07,-3.2e-05,-0.0008,0.00052,6.0,800.0,29.229523,450.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S1A_480_A__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S1A_US_480__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S1B_480_A__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S1B_US_480__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S1_480_A__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S1_US_480__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S_480_A__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__TRIO_27_6_TL_OUTD_S_US_480__480V_,480,92.134544,27600.0,28199.173828,715.0,-2.513804e-07,-3.1e-05,-0.001336,-0.001753,8.28,800.0,39.439404,520.0,800.0,,Utility Interactive,
Power_One__ULTRA_1100_TL_OUTD_1_US_690_x_y_z__690V_,690,5365.187988,1154000.0,1199392.25,746.0,-2.257912e-08,-4.9e-05,-0.000294,-0.000665,346.2,800.0,1607.76441,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1100_TL_OUTD_2_US_690_x_y_z__690V_,690,4403.666504,1000000.0,1039766.75,746.0,-2.616954e-08,-4.8e-05,-0.000727,-0.00108,300.0,800.0,1393.789209,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1100_TL_OUTD_3_US_690_x_y_z__690V_,690,5076.038574,1170000.0,1215132.375,746.0,-2.266039e-08,-4.3e-05,-0.00056,-0.000729,351.0,800.0,1628.863773,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1100_TL_OUTD_4_US_690_x_y_z__690V_,690,4451.37207,1000000.0,1036900.125,746.0,-2.436821e-08,-4e-05,-0.000528,-0.000677,300.0,800.0,1389.946548,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1500_TL_OUTD_1_US_690_x_y_z__690V_,690,6686.954102,1550000.0,1609782.25,746.0,-1.682793e-08,-5.4e-05,-0.000824,-0.001639,465.0,800.0,2157.885054,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1500_TL_OUTD_2_US_690_x_y_z__690V_,690,6264.385254,1500000.0,1557690.125,746.0,-1.658342e-08,-4.3e-05,-0.000357,-0.000838,450.0,800.0,2088.056468,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1500_TL_OUTD_3_US_690_x_y_z__690V_,690,6650.321777,1560000.0,1616435.25,746.0,-1.624451e-08,-5.1e-05,-0.000698,-0.001517,468.0,800.0,2166.803284,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_1500_TL_OUTD_4_US_690_x_y_z__690V_,690,6610.497559,1500000.0,1553867.625,746.0,-1.716466e-08,-4.6e-05,-0.000448,-0.001059,450.0,800.0,2082.932473,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_750_TL_OUTD_1_US_690_x_y_z__690V_,690,3171.661621,780000.0,812837.6875,746.0,-3.057713e-08,-5.4e-05,-0.000577,-0.001191,234.0,800.0,1089.594755,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_750_TL_OUTD_2_US_690_x_y_z__690V_,690,3196.542236,750000.0,782179.4375,746.0,-3.485425e-08,-4.9e-05,-0.000487,-0.000865,225.0,800.0,1048.497905,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_750_TL_OUTD_3_US_690_x_y_z__690V_,690,3567.959229,780000.0,811466.6875,746.0,-3.372871e-08,-5.1e-05,0.000102,-0.000631,234.0,800.0,1087.756954,585.0,800.0,,Utility Interactive,
Power_One__ULTRA_750_TL_OUTD_4_US_690_x_y_z__690V_,690,3394.897461,750000.0,779732.1875,746.0,-3.220744e-08,-5e-05,-0.000487,-0.001434,225.0,800.0,1045.21741,585.0,800.0,,Utility Interactive,
Power_One__UNO_2_0_I_OUTD_S_US__208V_,208,25.9825,2000.0,2089.758545,330.0,-1.3e-05,-2.9e-05,0.001223,-0.001381,0.4,416.0,6.332602,100.0,416.0,,Utility Interactive,
Power_One__UNO_2_0_I_OUTD_S_US__240V_,240,26.890827,2000.0,2078.521729,340.0,-1.1e-05,-2.9e-05,0.000917,-0.001472,0.4,416.0,6.113299,100.0,416.0,,Utility Interactive,
Power_One__UNO_2_0_I_OUTD_S_US__277V_,277,27.5854,2000.0,2073.083252,360.0,-9.455221e-06,-3.1e-05,0.000443,-0.00195,0.5,416.0,5.758565,100.0,416.0,,Utility Interactive,
Power_One__UNO_2_5_I_OUTD_S_US__208V_,208,26.671135,2500.0,2621.366943,330.0,-1.2e-05,-5e-05,0.001299,-0.001913,0.4,416.0,7.943536,100.0,416.0,,Utility Interactive,
Power_One__UNO_2_5_I_OUTD_S_US__240V_,240,27.052748,2500.0,2602.255859,340.0,-1e-05,-4.5e-05,0.000886,-0.001929,0.4,416.0,7.653694,100.0,416.0,,Utility Interactive,
Power_One__UNO_2_5_I_OUTD_S_US__277V_,277,28.358692,2500.0,2592.4729,360.0,-8.163249e-06,-4.5e-05,0.00041,-0.002524,0.5,416.0,7.201314,100.0,416.0,,Utility Interactive,
Power_One__UNO_7_6_TL_OUTD_S_US_A__208V_,208,32.821987,7600.0,7872.01709,380.0,-1.757309e-06,-3.2e-05,0.000456,6.231421e-06,2.28,480.0,20.715834,100.0,480.0,,Utility Interactive,
